id,model,ability,noise_ratio,query,model_response,accuracy
285,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the new CEO of TCW Group?,Katie Koch.,1
286,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When was Pixel Fold announced?,"May 10, 2023.",1
287,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of Google's foldable smartphone?,The name of Google's foldable smartphone is the Pixel Fold.,1
288,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,How many jobs were created in April 2023?,"253,000 jobs were created in April 2023.",1
289,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,When is the end date for the federal PHE for COVID-19?,"May 11, 2023.",1
290,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of Microsoft's ai assistant in office?,Microsoft 365 Copilot.,1
291,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of Google's AI image editing tool?,The name of Google's AI image editing tool is Magic Editor.,1
292,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,when is chatgpt app for ios launched?,"May 18, 2023.",1
293,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the date of the 2023 NBA Draft?,"The 2023 NBA Draft is on June 22, 2023.",1
294,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the price of the Apple Vision Pro headset?,"The price of the Apple Vision Pro headset starts at $3,499.",1
295,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the name of Apple's headset?,The name of Apple's headset is the Vision Pro.,1
296,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who is the CEO of Maven?,Kate Ryder.,1
297,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who won the U.S. Open golf tournament 2023?,Wyndham Clark.,1
298,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,What is the start date of Prime Day 2023?,"Tuesday, July 11.",1
299,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.0,Who was the MVP of Super Bowl 2022?,Cooper Kupp was the MVP of Super Bowl LVI (2022).,1
